TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,File output
0,1640,vmtoolsd.exe,0x75870000,0x8000,VERSION.dll,C:\\Windows\\system32\\VERSION.dll,,Disabled
0,1640,vmtoolsd.exe,0x745e0000,0xa3000,MSVCR90.dll,C:\\Windows\\WinSxS\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\MSVCR90.dll,,Disabled
0,1640,vmtoolsd.exe,0x10000000,0x17000,intl.dll,C:\\Program Files\\VMware\\VMware Tools\\intl.dll,,Disabled
0,1640,vmtoolsd.exe,0xa70000,0x114000,iconv.dll,C:\\Program Files\\VMware\\VMware Tools\\iconv.dll,,Disabled
0,1640,vmtoolsd.exe,0xb90000,0x108000,glib-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\glib-2.0.dll,,Disabled
0,1640,vmtoolsd.exe,0x76c90000,0x2d000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,,Disabled
0,1640,vmtoolsd.exe,0x76590000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,,Disabled
0,1640,vmtoolsd.exe,0x76e70000,0xb0f000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,,Disabled
0,1640,vmtoolsd.exe,0x76cc0000,0x58000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,,Disabled
0,1640,vmtoolsd.exe,0x70000,0x7000,gmodule-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\gmodule-2.0.dll,,Disabled
0,1640,vmtoolsd.exe,0x90000,0x48000,gobject-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\gobject-2.0.dll,,Disabled
0,1640,vmtoolsd.exe,0x1f0000,0x9000,gthread-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\gthread-2.0.dll,,Disabled
0,1640,vmtoolsd.exe,0x74070000,0x93000,vmtools.dll,C:\\Program Files\\VMware\\VMware Tools\\vmtools.dll,,Disabled
0,1640,vmtoolsd.exe,0x767e0000,0x8d000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,,Disabled
0,1640,vmtoolsd.exe,0x77b30000,0x1e000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,,Disabled
0,1640,vmtoolsd.exe,0x76640000,0xc8000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,,Disabled
0,1640,vmtoolsd.exe,0x76580000,0x9000,LPK.DLL,C:\\Windows\\system32\\LPK.DLL,,Disabled
0,1640,vmtoolsd.exe,0x77b50000,0x7d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,,Disabled
0,1640,vmtoolsd.exe,0x75150000,0x19e000,comctl32.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc\\comctl32.dll,,Disabled
0,1640,vmtoolsd.exe,0x75de0000,0x19000,IpHlpApi.dll,C:\\Windows\\system32\\IpHlpApi.dll,,Disabled
0,1640,vmtoolsd.exe,0x75da0000,0x35000,dhcpcsvc.DLL,C:\\Windows\\system32\\dhcpcsvc.DLL,,Disabled
0,1640,vmtoolsd.exe,0x76020000,0x2c000,DNSAPI.dll,C:\\Windows\\system32\\DNSAPI.dll,,Disabled
0,1640,vmtoolsd.exe,0x76430000,0x14000,Secur32.dll,C:\\Windows\\system32\\Secur32.dll,,Disabled
0,1640,vmtoolsd.exe,0x75d90000,0x7000,WINNSI.DLL,C:\\Windows\\system32\\WINNSI.DLL,,Disabled
0,1640,vmtoolsd.exe,0x75d60000,0x21000,dhcpcsvc6.DLL,C:\\Windows\\system32\\dhcpcsvc6.DLL,,Disabled
0,1640,vmtoolsd.exe,0x75880000,0x21000,NTMARTA.DLL,C:\\Windows\\system32\\NTMARTA.DLL,,Disabled
0,1640,vmtoolsd.exe,0x77bd0000,0x4a000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,,Disabled
0,1640,vmtoolsd.exe,0x76570000,0x7000,PSAPI.DLL,C:\\Windows\\system32\\PSAPI.DLL,,Disabled
0,1640,vmtoolsd.exe,0x76000000,0x11000,SAMLIB.dll,C:\\Windows\\system32\\SAMLIB.dll,,Disabled
0,1640,vmtoolsd.exe,0x75920000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,,Disabled
0,1640,vmtoolsd.exe,0x76410000,0x1e000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,,Disabled
0,1640,vmtoolsd.exe,0x73eb0000,0x15000,hgfsServer.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\common\\hgfsServer.dll,,Disabled
0,1640,vmtoolsd.exe,0x73f30000,0x17000,hgfs.dll,C:\\Program Files\\VMware\\VMware Tools\\hgfs.dll,,Disabled
0,1640,vmtoolsd.exe,0x75f80000,0x14000,MPR.dll,C:\\Windows\\system32\\MPR.dll,,Disabled
0,1640,vmtoolsd.exe,0x73e90000,0xb000,-,-,,Disabled
0,1640,vmtoolsd.exe,0x73e80000,0x7000,-,-,,Disabled
0,1640,vmtoolsd.exe,0x73da0000,0x69000,-,-,,Disabled
0,1640,vmtoolsd.exe,0x73e70000,0xa000,-,-,,Disabled
0,1640,vmtoolsd.exe,0x73d10000,0x8e000,MSVCP90.dll,C:\\Windows\\WinSxS\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\MSVCP90.dll,,Disabled
0,1640,vmtoolsd.exe,0x73e60000,0x8000,autoUpgrade.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\autoUpgrade.dll,,Disabled
0,1640,vmtoolsd.exe,0x755e0000,0xa000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,,Disabled
0,1640,vmtoolsd.exe,0x73e50000,0x8000,bitMapper.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\bitMapper.dll,,Disabled
0,1640,vmtoolsd.exe,0x73e10000,0x6000,deployPkgPlugin.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\deployPkgPlugin.dll,,Disabled
0,1640,vmtoolsd.exe,0x1360000,0x93000,deployPkg.dll,C:\\Program Files\\VMware\\VMware Tools\\deployPkg.dll,,Disabled
0,1640,vmtoolsd.exe,0x73cf0000,0x7000,diskWiper.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\diskWiper.dll,,Disabled
0,1640,vmtoolsd.exe,0x73ce0000,0xe000,guestInfo.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\guestInfo.dll,,Disabled
0,1640,vmtoolsd.exe,0x73c50000,0x1e000,hwUpgradeHelper.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\hwUpgradeHelper.dll,,Disabled
0,1640,vmtoolsd.exe,0x768f0000,0x18a000,SETUPAPI.dll,C:\\Windows\\system32\\SETUPAPI.dll,,Disabled
0,1640,vmtoolsd.exe,0x73cc0000,0x7000,powerOps.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\powerOps.dll,,Disabled
0,1640,vmtoolsd.exe,0x73cd0000,0xd000,resolutionSet.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\resolutionSet.dll,,Disabled
0,1640,vmtoolsd.exe,0x73c40000,0x7000,timeSync.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\timeSync.dll,,Disabled
0,1640,vmtoolsd.exe,0x73c30000,0xb000,vmbackup.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\vmbackup.dll,,Disabled
0,1640,vmtoolsd.exe,0x76380000,0x2c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,,Disabled
0,1640,vmtoolsd.exe,0x77aa0000,0x84000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,,Disabled
0,1640,vmtoolsd.exe,0x738f0000,0xb000,wbemprox.dll,C:\\Windows\\system32\\wbem\\wbemprox.dll,,Disabled
0,1640,vmtoolsd.exe,0x73bc0000,0x5b000,wbemcomn.dll,C:\\Windows\\system32\\wbemcomn.dll,,Disabled
0,1640,vmtoolsd.exe,0x738c0000,0x10000,wbemsvc.dll,C:\\Windows\\system32\\wbem\\wbemsvc.dll,,Disabled
0,1640,vmtoolsd.exe,0x73620000,0x99000,fastprox.dll,C:\\Windows\\system32\\wbem\\fastprox.dll,,Disabled
0,1640,vmtoolsd.exe,0x75fc0000,0x18000,NTDSAPI.dll,C:\\Windows\\system32\\NTDSAPI.dll,,Disabled
0,1640,vmtoolsd.exe,0x76100000,0x75000,NETAPI32.dll,C:\\Windows\\system32\\NETAPI32.dll,,Disabled
0,1640,vmtoolsd.exe,0x728c0000,0x12f000,comsvcs.dll,C:\\Windows\\system32\\comsvcs.dll,,Disabled
0,1640,vmtoolsd.exe,0x74d80000,0x14000,ATL.DLL,C:\\Windows\\system32\\ATL.DLL,,Disabled
0,1640,vmtoolsd.exe,0x762c0000,0x5f000,SXS.DLL,C:\\Windows\\system32\\SXS.DLL,,Disabled
0,1640,vmtoolsd.exe,0x73840000,0x60000,netcfgx.dll,C:\\Windows\\system32\\netcfgx.dll,,Disabled
0,1640,vmtoolsd.exe,0x75e40000,0x3a000,slc.dll,C:\\Windows\\system32\\slc.dll,,Disabled
0,1640,vmtoolsd.exe,0x749c0000,0x2d000,WINTRUST.dll,C:\\Windows\\system32\\WINTRUST.dll,,Disabled
0,1640,vmtoolsd.exe,0x75e80000,0xf1000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,,Disabled
0,1640,vmtoolsd.exe,0x75fe0000,0x12000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,,Disabled
0,1640,vmtoolsd.exe,0x77e30000,0x29000,imagehlp.dll,C:\\Windows\\system32\\imagehlp.dll,,Disabled
0,1640,vmtoolsd.exe,0x75ba0000,0x3b000,mswsock.dll,C:\\Windows\\system32\\mswsock.dll,,Disabled
0,1640,vmtoolsd.exe,0x75850000,0x5000,wshtcpip.dll,C:\\Windows\\System32\\wshtcpip.dll,,Disabled
0,1640,vmtoolsd.exe,0x75650000,0x9000,perfos.dll,C:\\Windows\\system32\\perfos.dll,,Disabled
0,1640,vmtoolsd.exe,0x75640000,0xb000,perfproc.dll,C:\\Windows\\system32\\perfproc.dll,,Disabled
0,1640,vmtoolsd.exe,0x75140000,0xa000,perfdisk.dll,C:\\Windows\\system32\\perfdisk.dll,,Disabled
0,1696,svchost.exe,0x2c0000,0x8000,svchost.exe,C:\\Windows\\System32\\svchost.exe,,Disabled
0,1696,svchost.exe,0x77d00000,0x127000,-,-,,Disabled
0,1696,svchost.exe,0x76bb0000,0xdb000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,,Disabled
0,1696,svchost.exe,0x77e60000,0xaa000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,,Disabled
0,1696,svchost.exe,0x779d0000,0xc6000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,,Disabled
0,1696,svchost.exe,0x77c20000,0xc3000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,,Disabled
0,1696,svchost.exe,0x73f00000,0x22000,wersvc.dll,c:\\windows\\system32\\wersvc.dll,,Disabled
0,1696,svchost.exe,0x755e0000,0xa000,WTSAPI32.dll,C:\\Windows\\System32\\WTSAPI32.dll,,Disabled
0,1696,svchost.exe,0x763e0000,0x25000,WINSTA.dll,C:\\Windows\\System32\\WINSTA.dll,,Disabled
0,832,TPAutoConnSvc.e,0x400000,0x5f000,TPAutoConnSvc.exe,C:\\Program Files\\VMware\\VMware Tools\\TPAutoConnSvc.exe,,Disabled
0,832,TPAutoConnSvc.e,0x77d00000,0x127000,ntdll.dll,C:\\Windows\\system32\\ntdll.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76bb0000,0xdb000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x41000000,0x9a000,TPSvc.dll,C:\\Windows\\system32\\TPSvc.dll,,Disabled
0,832,TPAutoConnSvc.e,0x73000000,0x34000,framedyn.dll,C:\\Windows\\system32\\framedyn.dll,,Disabled
0,832,TPAutoConnSvc.e,0x72f30000,0x66000,msvcp60.dll,C:\\Windows\\system32\\msvcp60.dll,,Disabled
0,832,TPAutoConnSvc.e,0x77e60000,0xaa000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,,Disabled
0,832,TPAutoConnSvc.e,0x779d0000,0xc6000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x77c20000,0xc3000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,,Disabled
0,832,TPAutoConnSvc.e,0x765a0000,0x9d000,USER32.dll,C:\\Windows\\system32\\USER32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x77f10000,0x4b000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x767e0000,0x8d000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76d20000,0x144000,ole32.dll,C:\\Windows\\system32\\ole32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76430000,0x14000,Secur32.dll,C:\\Windows\\system32\\Secur32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x75870000,0x8000,VERSION.dll,C:\\Windows\\system32\\VERSION.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76410000,0x1e000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76870000,0x73000,comdlg32.dll,C:\\Windows\\system32\\comdlg32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76cc0000,0x58000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,,Disabled
0,832,TPAutoConnSvc.e,0x75150000,0x19e000,COMCTL32.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc\\COMCTL32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76e70000,0xb0f000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x73780000,0x42000,WINSPOOL.DRV,C:\\Windows\\system32\\WINSPOOL.DRV,,Disabled
0,832,TPAutoConnSvc.e,0x77b30000,0x1e000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,,Disabled
0,832,TPAutoConnSvc.e,0x76640000,0xc8000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76580000,0x9000,LPK.DLL,C:\\Windows\\system32\\LPK.DLL,,Disabled
0,832,TPAutoConnSvc.e,0x77b50000,0x7d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,,Disabled
0,832,TPAutoConnSvc.e,0x75880000,0x21000,NTMARTA.DLL,C:\\Windows\\system32\\NTMARTA.DLL,,Disabled
0,832,TPAutoConnSvc.e,0x77bd0000,0x4a000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76c90000,0x2d000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76590000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76570000,0x7000,PSAPI.DLL,C:\\Windows\\system32\\PSAPI.DLL,,Disabled
0,832,TPAutoConnSvc.e,0x76000000,0x11000,SAMLIB.dll,C:\\Windows\\system32\\SAMLIB.dll,,Disabled
0,832,TPAutoConnSvc.e,0x10000000,0x1f000,TPRDPW32.dll,C:\\Windows\\system32\\TPRDPW32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x755e0000,0xa000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,,Disabled
0,832,TPAutoConnSvc.e,0xdb0000,0x1c000,TPVMW32.dll,C:\\Windows\\system32\\TPVMW32.dll,,Disabled
0,832,TPAutoConnSvc.e,0x763e0000,0x25000,WINSTA.dll,C:\\Windows\\system32\\WINSTA.dll,,Disabled
0,832,TPAutoConnSvc.e,0x758e0000,0x15000,GPAPI.dll,C:\\Windows\\system32\\GPAPI.dll,,Disabled
0,832,TPAutoConnSvc.e,0x75e40000,0x3a000,slc.dll,C:\\Windows\\system32\\slc.dll,,Disabled
0,832,TPAutoConnSvc.e,0x76380000,0x2c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,,Disabled
0,1924,dllhost.exe,0x250000,0x5000,dllhost.exe,C:\\Windows\\system32\\dllhost.exe,,Disabled
0,1924,dllhost.exe,0x77d00000,0x127000,-,-,,Disabled
0,1924,dllhost.exe,0x76bb0000,0xdb000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,,Disabled
0,1924,dllhost.exe,0x77e60000,0xaa000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,,Disabled
0,1924,dllhost.exe,0x76d20000,0x144000,ole32.dll,C:\\Windows\\system32\\ole32.dll,,Disabled
0,1924,dllhost.exe,0x77f10000,0x4b000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,,Disabled
0,1924,dllhost.exe,0x765a0000,0x9d000,USER32.dll,C:\\Windows\\system32\\USER32.dll,,Disabled
0,1924,dllhost.exe,0x779d0000,0xc6000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,,Disabled
0,1924,dllhost.exe,0x77c20000,0xc3000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,,Disabled
0,1924,dllhost.exe,0x77b30000,0x1e000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,,Disabled
0,1924,dllhost.exe,0x76640000,0xc8000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,,Disabled
0,1924,dllhost.exe,0x76580000,0x9000,LPK.DLL,C:\\Windows\\system32\\LPK.DLL,,Disabled
0,1924,dllhost.exe,0x77b50000,0x7d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,,Disabled
0,1924,dllhost.exe,0x77aa0000,0x84000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,,Disabled
0,1924,dllhost.exe,0x767e0000,0x8d000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,,Disabled
0,1924,dllhost.exe,0x75920000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,,Disabled
0,1924,dllhost.exe,0x728c0000,0x12f000,COMSVCS.DLL,C:\\Windows\\system32\\COMSVCS.DLL,,Disabled
0,1924,dllhost.exe,0x76cc0000,0x58000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,,Disabled
0,1924,dllhost.exe,0x74d80000,0x14000,ATL.DLL,C:\\Windows\\system32\\ATL.DLL,,Disabled
0,1924,dllhost.exe,0x75150000,0x19e000,-,-,,Disabled
0,1924,dllhost.exe,0x72860000,0x1b000,-,-,,Disabled
0,1924,dllhost.exe,0x75870000,0x8000,-,-,,Disabled
0,1924,dllhost.exe,0x749f0000,0x45000,ES.DLL,C:\\Windows\\system32\\ES.DLL,,Disabled
0,1924,dllhost.exe,0x74a90000,0xba000,-,-,,Disabled
0,1924,dllhost.exe,0x762c0000,0x5f000,-,-,,Disabled
0,1924,dllhost.exe,0x75880000,0x21000,-,-,,Disabled
0,1924,dllhost.exe,0x77bd0000,0x4a000,-,-,,Disabled
0,1924,dllhost.exe,0x76c90000,0x2d000,-,-,,Disabled
0,1924,dllhost.exe,0x76590000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,,Disabled
0,1924,dllhost.exe,0x76570000,0x7000,-,-,,Disabled
0,1924,dllhost.exe,0x76000000,0x11000,-,-,,Disabled
0,1924,dllhost.exe,0x72fd0000,0xf000,-,-,,Disabled
0,1924,dllhost.exe,0x76100000,0x75000,NETAPI32.dll,C:\\Windows\\system32\\NETAPI32.dll,,Disabled
0,1924,dllhost.exe,0x726c0000,0x8c000,MSDTCPRX.DLL,C:\\Windows\\system32\\MSDTCPRX.DLL,,Disabled
0,1924,dllhost.exe,0x72670000,0x50000,-,-,,Disabled
0,1924,dllhost.exe,0x73b00000,0x2e000,-,-,,Disabled
0,1924,dllhost.exe,0x75fc0000,0x18000,-,-,,Disabled
0,1924,dllhost.exe,0x76020000,0x2c000,-,-,,Disabled
0,1924,dllhost.exe,0x76430000,0x14000,-,-,,Disabled
0,1924,dllhost.exe,0x76050000,0x11000,cryptdll.dll,C:\\Windows\\system32\\cryptdll.dll,,Disabled
0,1924,dllhost.exe,0x74460000,0x35000,ACTIVEDS.dll,C:\\Windows\\system32\\ACTIVEDS.dll,,Disabled
0,1924,dllhost.exe,0x74420000,0x33000,-,-,,Disabled
0,1924,dllhost.exe,0x743f0000,0x2e000,-,-,,Disabled
0,1924,dllhost.exe,0x76e70000,0xb0f000,-,-,,Disabled
0,1924,dllhost.exe,0x73900000,0x13000,RESUTILS.dll,C:\\Windows\\system32\\RESUTILS.dll,,Disabled
0,1924,dllhost.exe,0x76410000,0x1e000,-,-,,Disabled
0,1924,dllhost.exe,0x75cc0000,0x45000,-,-,,Disabled
0,1924,dllhost.exe,0x74fa0000,0x7000,-,-,,Disabled
0,1924,dllhost.exe,0x75ca0000,0x7000,-,-,,Disabled
0,1924,dllhost.exe,0x75e80000,0xf1000,-,-,,Disabled
0,1924,dllhost.exe,0x75fe0000,0x12000,-,-,,Disabled
0,1924,dllhost.exe,0x75990000,0x44000,schannel.dll,C:\\Windows\\system32\\schannel.dll,,Disabled
0,1924,dllhost.exe,0x74fb0000,0xf000,NLAapi.dll,C:\\Windows\\system32\\NLAapi.dll,,Disabled
0,1924,dllhost.exe,0x75de0000,0x19000,IPHLPAPI.DLL,C:\\Windows\\system32\\IPHLPAPI.DLL,,Disabled
0,1924,dllhost.exe,0x75da0000,0x35000,dhcpcsvc.DLL,C:\\Windows\\system32\\dhcpcsvc.DLL,,Disabled
0,1924,dllhost.exe,0x75d90000,0x7000,WINNSI.DLL,C:\\Windows\\system32\\WINNSI.DLL,,Disabled
0,1924,dllhost.exe,0x75d60000,0x21000,dhcpcsvc6.DLL,C:\\Windows\\system32\\dhcpcsvc6.DLL,,Disabled
0,1924,dllhost.exe,0x75ba0000,0x3b000,mswsock.dll,C:\\Windows\\System32\\mswsock.dll,,Disabled
0,1924,dllhost.exe,0x74220000,0x8000,winrnr.dll,C:\\Windows\\System32\\winrnr.dll,,Disabled
0,1924,dllhost.exe,0x74210000,0xf000,napinsp.dll,C:\\Windows\\system32\\napinsp.dll,,Disabled
0,1924,dllhost.exe,0x73960000,0x6000,rasadhlp.dll,C:\\Windows\\system32\\rasadhlp.dll,,Disabled
0,1924,dllhost.exe,0x75c00000,0x5000,wship6.dll,C:\\Windows\\System32\\wship6.dll,,Disabled
0,1924,dllhost.exe,0x72170000,0x72000,catsrv.dll,C:\\Windows\\system32\\catsrv.dll,,Disabled
0,1924,dllhost.exe,0x72410000,0xa000,MfcSubs.dll,C:\\Windows\\system32\\MfcSubs.dll,,Disabled
0,1924,dllhost.exe,0x72250000,0x9000,catsrvps.dll,C:\\Windows\\system32\\catsrvps.dll,,Disabled
0,1924,dllhost.exe,0x720f0000,0x7b000,catsrvut.dll,C:\\Windows\\system32\\catsrvut.dll,,Disabled
0,1924,dllhost.exe,0x744a0000,0x10a000,VSSAPI.DLL,C:\\Windows\\system32\\VSSAPI.DLL,,Disabled
0,1924,dllhost.exe,0x743d0000,0x14000,vsstrace.dll,C:\\Windows\\system32\\vsstrace.dll,,Disabled
0,1924,dllhost.exe,0x763c0000,0x16000,AUTHZ.dll,C:\\Windows\\system32\\AUTHZ.dll,,Disabled
0,1924,dllhost.exe,0x75610000,0x2f000,XmlLite.dll,C:\\Windows\\system32\\XmlLite.dll,,Disabled
0,1924,dllhost.exe,0x75f80000,0x14000,MPR.dll,C:\\Windows\\system32\\MPR.dll,,Disabled
0,1924,dllhost.exe,0x768f0000,0x18a000,SETUPAPI.dll,C:\\Windows\\system32\\SETUPAPI.dll,,Disabled
0,1572,msdtc.exe,0xc70000,0x1d000,msdtc.exe,C:\\Windows\\System32\\msdtc.exe,,Disabled
0,1572,msdtc.exe,0x77d00000,0x127000,ntdll.dll,C:\\Windows\\system32\\ntdll.dll,,Disabled
0,1572,msdtc.exe,0x76bb0000,0xdb000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,,Disabled
0,1572,msdtc.exe,0x76d20000,0x144000,ole32.dll,C:\\Windows\\system32\\ole32.dll,,Disabled
0,1572,msdtc.exe,0x77e60000,0xaa000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,,Disabled
0,1572,msdtc.exe,0x77f10000,0x4b000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,,Disabled
0,1572,msdtc.exe,0x765a0000,0x9d000,USER32.dll,C:\\Windows\\system32\\USER32.dll,,Disabled
0,1572,msdtc.exe,0x779d0000,0xc6000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,,Disabled
0,1572,msdtc.exe,0x77c20000,0xc3000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,,Disabled
0,1572,msdtc.exe,0x72560000,0x10d000,MSDTCTM.dll,C:\\Windows\\System32\\MSDTCTM.dll,,Disabled
0,1572,msdtc.exe,0x767e0000,0x8d000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,,Disabled
0,1572,msdtc.exe,0x726c0000,0x8c000,MSDTCPRX.dll,C:\\Windows\\System32\\MSDTCPRX.dll,,Disabled
0,1572,msdtc.exe,0x76100000,0x75000,NETAPI32.dll,C:\\Windows\\System32\\NETAPI32.dll,,Disabled
0,1572,msdtc.exe,0x76570000,0x7000,PSAPI.DLL,C:\\Windows\\system32\\PSAPI.DLL,,Disabled
0,1572,msdtc.exe,0x72670000,0x50000,MTXCLU.DLL,C:\\Windows\\System32\\MTXCLU.DLL,,Disabled
0,1572,msdtc.exe,0x76c90000,0x2d000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,,Disabled
0,1572,msdtc.exe,0x76590000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,,Disabled
0,1572,msdtc.exe,0x73b00000,0x2e000,CLUSAPI.dll,C:\\Windows\\System32\\CLUSAPI.dll,,Disabled
0,1572,msdtc.exe,0x75fc0000,0x18000,NTDSAPI.dll,C:\\Windows\\System32\\NTDSAPI.dll,,Disabled
0,1572,msdtc.exe,0x76020000,0x2c000,DNSAPI.dll,C:\\Windows\\System32\\DNSAPI.dll,,Disabled
0,1572,msdtc.exe,0x77bd0000,0x4a000,-,-,,Disabled
0,1572,msdtc.exe,0x76430000,0x14000,-,-,,Disabled
0,1572,msdtc.exe,0x76050000,0x11000,-,-,,Disabled
0,1572,msdtc.exe,0x74460000,0x35000,-,-,,Disabled
0,1572,msdtc.exe,0x74420000,0x33000,-,-,,Disabled
0,1572,msdtc.exe,0x743f0000,0x2e000,-,-,,Disabled
0,1572,msdtc.exe,0x76e70000,0xb0f000,-,-,,Disabled
0,1572,msdtc.exe,0x76cc0000,0x58000,-,-,,Disabled
0,1572,msdtc.exe,0x74d80000,0x14000,-,-,,Disabled
0,1572,msdtc.exe,0x73900000,0x13000,RESUTILS.dll,C:\\Windows\\System32\\RESUTILS.dll,,Disabled
0,1572,msdtc.exe,0x76410000,0x1e000,USERENV.dll,C:\\Windows\\System32\\USERENV.dll,,Disabled
